Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
LRG TECH,MPS-PS-008,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit, 2 IR LED Bar w/ Electronics","$12,022.50 ","$8,055.08 ",33%,"$9,589.38 ",20%,"$9,613.77 ",US,1 Year
LRG TECH,MPS-PS-009,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit","$9,165.45 ","$6,140.85 ",33%,"$7,310.54 ",20%,"$7,329.14 ",US,1 Year
LRG TECH,MPS-PS-010,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit, 2 IR LED Bar w/ Electronics, 150 Solar System PS Kit","$13,466.70 ","$9,022.69 ",33%,"$10,741.30 ",20%,"$10,768.62 ",US,1 Year
LRG TECH,MPS-PS-011,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit","$10,609.20 ","$7,108.16 ",33%,"$8,462.10 ",20%,"$8,483.63 ",US,1 Year
LRG TECH,MPS-PS-012,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit","$15,606.30 ","$10,456.22 ",33%,"$12,447.88 ",20%,"$12,479.55 ",US,1 Year
LRG TECH,MPS-PS-013,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit","$15,291.30 ","$10,245.17 ",33%,"$12,196.63 ",20%,"$12,227.66 ",US,1 Year
LRG TECH,MPS-PS-014,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12 VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit","$12,467.70 ","$8,353.36 ",33%,"$9,944.48 ",20%,"$9,969.77 ",US,1 Year
LRG TECH,MPS-PS-015,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit","$8,850.45 ","$5,929.80 ",33%,"$7,059.29 ",20%,"$7,077.25 ",US,1 Year
LRG TECH,MPS-PS-016,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 1 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit","$10,294.20 ","$6,897.11 ",33%,"$8,210.85 ",20%,"$8,231.74 ",US,1 Year
LRG TECH,MPS-PS-017,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, 12VDC 17W, Stock Camera mount, Camera Mount w/ Hub, Edge LIC Server Based, Cellular Modem w/ WI-FI Access, Miniature WIN8.1 OS Computer 65W 512 SSD - 4 GIG, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit, 2 IR Bar w/ Electronics","$23,455.17 ","$15,714.96 ",33%,"$18,708.29 ",20%,"$18,755.88 ",US,1 Year
LRG TECH,MPS-PS-018,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC Server Based, Cellular Modem w/ WI-FI Access, Miniature WIN8.1 OS Computer 65W 512 SSD - 4 GIG, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit, 3 IR LED Bar w/ Electronics","$18,658.14 ","$12,500.95 ",33%,"$14,882.09 ",20%,"$14,919.95 ",US,1 Year
LRG TECH,MPS-PS-019,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, 3x Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC Server Based, Cellular Modem w/ WI-FI Access, Miniature WIN8.1 OS Computer 65W 512 SSD - 4 GIG, Security Screws Kit w/ Kit, LED Strobe Kit Light Kit, 2 IR LED Bar w/ Electronics","$19,861.89 ","$13,307.47 ",33%,"$15,842.22 ",20%,"$15,882.52 ",US,1 Year
LRG TECH,MPS-PS-020,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit","$12,935.70 ","$8,666.92 ",33%,"$10,317.76 ",20%,"$10,344.01 ",US,1 Year
LRG TECH,MPS-PS-021,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, LED Strobe Kit Light Kit","$11,820.75 ","$7,919.90 ",33%,"$9,428.46 ",20%,"$9,452.44 ",US,1 Year
LRG TECH,MPS-PS-022,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit","$11,506.95 ","$7,709.66 ",33%,"$9,178.16 ",20%,"$9,201.51 ",US,1 Year
LRG TECH,MPS-PS-023,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, PTZ Camera 2.0 MP 1080P 30X Zoom, 12VDC HIPOE 35W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws w/ Bit","$12,950.70 ","$8,676.97 ",33%,"$10,329.73 ",20%,"$10,356.00 ",US,1 Year
LRG TECH,MPS-PS-024,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, 150 Solar System PS Kit","$11,339.03 ","$7,597.15 ",33%,"$9,044.22 ",20%,"$9,067.23 ",US,1 Year
LRG TECH,MPS-PS-025,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, 150 Solar System PS Kit","$12,635.78 ","$8,465.97 ",33%,"$10,078.53 ",20%,"$10,104.17 ",US,1 Year
LRG TECH,MPS-PS-026,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, Optex 120DEG Wide X 40', LED Strobe Kit Light Kit, 150 Solar System PS Kit","$13,243.28 ","$8,872.99 ",33%,"$10,563.09 ",20%,"$10,589.96 ",US,1 Year
LRG TECH,MPS-PS-027,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Batt, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, Optex 120DEG Wide X 40', LED Strobe Kit Light Kit, 2 High Intensity LED Bar w/ Electronics, 150 Solar System PS Kit","$14,244.53 ","$9,543.83 ",33%,"$11,361.70 ",20%,"$11,390.61 ",US,1 Year
LRG TECH,MPS-PS-028,"Power Sentry Control Section w/ Remote Monitoring, Power Sentry Battery Section 3 Battery, Lithium Battery 45 AMP, Dome Camera 2.0 MP 1080P, 12VDC AFPOE 17W, Stock Camera Mount, Edge LIC w/ 64 GIG SD, Cellular Modem w/ WI-FI Access, Security Screws Kit w/ Bit, Optex 120DEG Wide X 40', LED Strobe Kit Light Kit, 2 IR LED Bar w/ Electronics, 150 Solar System PS Kit","$16,100.78 ","$10,787.52 ",33%,"$12,842.28 ",20%,"$12,874.96 ",US,1 Year
LRG TECH,UG-3-CAM-3YUD,"PTZ Camera IR ILLUM, Axis 5635 PTZ, Update Cables and Terminations, Update Servers to Current Version, Add'l down Cam, 3 Yrs Updates","$14,169.72 ","$9,493.71 ",33%,"$11,302.04 ",20%,"$11,330.79 ",US,1 Year
LRG TECH,UG-2-CAM-PC-3YUD,"PTZ Camera IR ILLUM, Update Cables and Terminations, Update Servers to Current Version, Add'l down Cam, 3 Yrs Updates, Laptop","$12,384.00 ","$8,297.28 ",33%,"$9,877.71 ",20%,"$9,902.84 ",US,1 Year
LRG TECH,UG-2-CAM-3YUD,"PTZ Camera IR ILLUM, Update Cables and Terminations, Update Servers to Current Version, Add down Cam.","$10,644.00 ","$7,131.48 ",33%,"$8,489.86 ",20%,"$8,511.45 ",US,1 Year
LRG TECH,MPS-HOPBOX,"HopBox Case, Recharge and Communication Package, 90Ah Litium Battery Pack, PTZ 2MP 1080P Camera 30x Zoom, Camera Mount, Cellular Modem and Wi-Fi Access, Tripod","$17,550.00 ","$11,758.50 ",33%,"$13,998.21 ",20%,"$14,033.83 ",US,1 Year
LRG TECH,1YR-4-WARR,Mobile Pro Systems 3400 Series Surveillance Trailer. UASI Extended warranty. Limitations apply. ,"$6,300.00 ","$4,221.00 ",33%,"$5,025.00 ",20%,"$5,037.78 ",US,1 Year
LRG TECH,MPS-INSULATE-KIT,"MOBILE PRO SYSTEMS ACCY, ALL Weather Insulation Package","$3,364.20 ","$2,254.01 ",33%,"$2,683.35 ",20%,"$2,690.18 ",US,1 Year
LRG TECH,MPS-FC-Q3505-VE ,"MOBILE PRO SYSTEMS ACCY, Dome Camera 2.0 MP 1080p Lighfinder + Mount and Hub Assy","$2,075.63 ","$1,390.67 ",33%,"$1,655.56 ",20%,"$1,659.77 ",US,1 Year
LRG TECH,MPS-PTZ-FLIR-PT625,"MOBILE PRO SYSTEMS ACCY, FLIR - DUALHEAD LONG RANGE PTZ THERMAL + Mount and Hub Assy","$34,138.13 ","$22,872.54 ",33%,"$27,229.22 ",20%,"$27,298.49 ",US,1 Year
LRG TECH,MPS-PTZ-GD-ZNT6-PAT1FN20-N,"MOBILE PRO SYSTEMS ACCY, GD - PT THERMAL CAMERA - 320X240 - 40ø + Mount and Hub Assy","$5,439.38 ","$3,644.38 ",33%,"$4,338.55 ",20%,"$4,349.59 ",US,1 Year
LRG TECH,MPS-PTZ-GD-ZNT6-PAT2FN21-N,"MOBILE PRO SYSTEMS ACCY, GD - PT THERMAL CAMERA - 640X480 - 44ø + Mount and Hub Assy","$9,395.63 ","$6,295.07 ",33%,"$7,494.13 ",20%,"$7,513.19 ",US,1 Year
LRG TECH,MPS-FC-GD-ZNT6-HAT1FN20-N,"MOBILE PRO SYSTEMS ACCY, GD - FIXED THERMAL CAMERA - 320X240 - 40ø + Mount and Hub Assy","$3,620.63 ","$2,425.82 ",33%,"$2,887.88 ",20%,"$2,895.23 ",US,1 Year
LRG TECH,MPS-FC-GD-ZNT6-HAT2FN21-N,"MOBILE PRO SYSTEMS ACCY, GD - FIXED THERMAL CAMERA - 640X480 - 44ø + Mount and Hub Assy","$7,426.88 ","$4,976.01 ",33%,"$5,923.82 ",20%,"$5,938.89 ",US,1 Year
LRG TECH,MPS-PTZ-HV-2DF8223I-AEL,"MOBILE PRO SYSTEMS ACCY, HV 2MP 23X PTZ W/200M IR + Mount and Hub Assy","$3,414.38 ","$2,287.63 ",33%,"$2,723.37 ",20%,"$2,730.30 ",US,1 Year
LRG TECH,MPS-PTZ-SMS-SNP-6320H,"MOBILE PRO SYSTEMS ACCY, SS 2MP 32x Zoom PTZ Dome + Mount and Hub Assy","$5,026.88 ","$3,368.01 ",33%,"$4,009.53 ",20%,"$4,019.73 ",US,1 Year
LRG TECH,MPS-POE-35W-K,"MOBILE PRO SYSTEMS ACCY, 12VDC HIPOE 35W, KIT",$272.25 ,$182.41 ,33%,$217.15 ,20%,$217.70 ,US,1 Year
LRG TECH,MPS-POE-17W-K,"MOBILE PRO SYSTEMS ACCY, 12VDC AFPOE 17W, KIT",$189.00 ,$126.63 ,33%,$150.75 ,20%,$151.13 ,US,1 Year
LRG TECH,MPS-OPT-CAM-MOUNT-K,"MOBILE PRO SYSTEMS ACCY, STOCK CAMERA MOUNT KIT",$321.75 ,$215.57 ,33%,$256.63 ,20%,$257.29 ,US,1 Year
LRG TECH,MPS-OPT-CM-AXIS-K,"MOBILE PRO SYSTEMS ACCY, CAMERA MOUNT THREADED W/camera HUB KIT",$416.25 ,$278.89 ,33%,$332.01 ,20%,$332.85 ,US,1 Year
LRG TECH,MPS-OPT-CAM-ARM-K,"MOBILE PRO SYSTEMS ACCY, ADDITIONAL CAMERA - SGL. CAM ARM KIT",$270.00 ,$180.90 ,33%,$215.36 ,20%,$215.91 ,US,1 Year
LRG TECH,MPS-LIC-EDGE,"MOBILE PRO SYSTEMS ACCY,   CAMERA EDGE LIC",$416.25 ,$278.89 ,33%,$332.01 ,20%,$332.85 ,US,1 Year
LRG TECH,MPS-LIC-CAM ,"MOBILE PRO SYSTEMS ACCY,   COMPUTER LIC",$302.85 ,$202.91 ,33%,$241.56 ,20%,$242.17 ,US,1 Year
LRG TECH,MPS-OPT-HWM ,"MOBILE PRO SYSTEMS ACCY, MPS HARDWARE MOUNTING PLATE",$79.88 ,$53.52 ,33%,$63.71 ,20%,$63.87 ,US,1 Year
LRG TECH,MPS-COM-CP-IBR600,"MOBILE PRO SYSTEMS ACCY,   CELLULAR MODEM WITH WI-FI ACCESS PROGRAMMING AND INTEGRATION","$1,571.40 ","$1,052.84 ",33%,"$1,253.38 ",20%,"$1,256.57 ",US,1 Year
LRG TECH,MPS-COM-ANT-2.4-O-K,"MOBILE PRO SYSTEMS ACCY, 2.4 GHZ MARINE ANTENNA 12DBI 24"" KIT",$315.00 ,$211.05 ,33%,$251.25 ,20%,$251.89 ,US,1 Year
LRG TECH,MPS-COM-UB-NANO-K,"MOBILE PRO SYSTEMS ACCY, UBNT NANO W/BRACKET 2.4, 5GHZ KIT",$210.00 ,$140.70 ,33%,$167.50 ,20%,$167.93 ,US,1 Year
LRG TECH,MPS-COM-FM-1200-K,"MOBILE PRO SYSTEMS ACCY, FLUIDMESH RADIO WITH BRACKET KIT","$1,323.00 ",$886.41 ,33%,"$1,055.25 ",20%,"$1,057.93 ",US,1 Year
LRG TECH,MPS-COM-FM-5 ,"MOBILE PRO SYSTEMS ACCY, 5 Mbit THROUGHPUT FEATURE ",$739.20 ,$495.26 ,33%,$589.60 ,20%,$591.10 ,US,1 Year
LRG TECH,MPS-COM-FM-10,"MOBILE PRO SYSTEMS ACCY, 10 Mbit THROUGHPUT FEATURE ","$1,092.00 ",$731.64 ,33%,$871.00 ,20%,$873.22 ,US,1 Year
LRG TECH,MPS-COMP-I3-500-K,"MOBILE PRO SYSTEMS ACCY, LAPTOP SERVER - I3/500GB KIT","$1,950.90 ","$1,307.10 ",33%,"$1,556.08 ",20%,"$1,560.03 ",US,1 Year
LRG TECH,MPS-COMP-I3-1TB-K,"MOBILE PRO SYSTEMS ACCY, LAPTOP SERVER - I3/1TB KIT","$2,202.90 ","$1,475.94 ",33%,"$1,757.08 ",20%,"$1,761.54 ",US,1 Year
LRG TECH,MPS-AUDIO-DA-KIT,"MOBILE PRO SYSTEMS ACCY, DIGITAL ACOUSTICS 2-WAY AUDIO W/SPEAKER","$1,646.40 ","$1,103.09 ",33%,"$1,313.20 ",20%,"$1,316.54 ",US,1 Year
LRG TECH,MPS-AUDIO-AX-KIT,"MOBILE PRO SYSTEMS ACCY, Using the camera P8221 Spkr config",$546.00 ,$365.82 ,33%,$435.50 ,20%,$436.61 ,US,1 Year
LRG TECH,MPS-COM-P8221,"MOBILE PRO SYSTEMS ACCY, camera Network I/O Expand. Module ",$735.00 ,$492.45 ,33%,$586.25 ,20%,$587.74 ,US,1 Year
LRG TECH,MPS-SW-8-NET,"MOBILE PRO SYSTEMS ACCY, NETGEAR 8 PORT SWITCH",$134.40 ,$90.05 ,33%,$107.20 ,20%,$107.47 ,US,1 Year
LRG TECH,MPS-SW-ROCKET-8,"MOBILE PRO SYSTEMS ACCY, COMTROL ROCKET HARDENED 8 PORT SWITCH",$627.90 ,$420.69 ,33%,$500.83 ,20%,$502.10 ,US,1 Year
LRG TECH,MPS-SW-BB-8PORT,"MOBILE PRO SYSTEMS ACCY, BLACK BOX EXTREME HARDENED 8 PORT SWITCH",$753.90 ,$505.11 ,33%,$601.33 ,20%,$602.85 ,US,1 Year
LRG TECH,MPS-VZ-5G,"MOBILE PRO SYSTEMS ACCY, MONTHLY 5 GIG CELLULAR SERVICE (VERIZON) FOR MOBILE SURVEILLANCE",$144.00 ,$96.48 ,33%,$114.86 ,20%,$115.15 ,US,1 Year
LRG TECH,MPS-RVTS-SRV   ,"MOBILE PRO SYSTEMS ACCY, MONTHLY VPN SERVICE",$43.88 ,$29.40 ,33%,$35.00 ,20%,$35.08 ,US,1 Year
LRG TECH,MPS-PBS,"MOBILE PRO SYSTEMS ACCY, MONTHLY POWER BROKER SERVICE",$18.00 ,$12.06 ,33%,$14.36 ,20%,$14.39 ,US,1 Year
LRG TECH,MPS-CUST-INSTALL,"MOBILE PRO SYSTEMS ACCY, INSTALL CUSTOMER PRODUCT CHARGE",$337.50 ,$226.13 ,33%,$269.20 ,20%,$269.88 ,US,1 Year
LRG TECH,MPS-SENS-HX-40DAM-K,"MOBILE PRO SYSTEMS ACCY, Optex / PIR/Micro 26' x45? wide KIT",$405.00 ,$271.35 ,33%,$323.04 ,20%,$323.86 ,US,1 Year
LRG TECH,MPS-SENS-HX-40RAMi-K,"MOBILE PRO SYSTEMS ACCY, BATTERY OPERATED KIT",$472.50 ,$316.58 ,33%,$376.88 ,20%,$377.83 ,US,1 Year
LRG TECH,MPS-SENS-LX-80N-K,"MOBILE PRO SYSTEMS ACCY, Optex 80'x10' narrow KIT",$247.50 ,$165.83 ,33%,$197.41 ,20%,$197.91 ,US,1 Year
LRG TECH,MPS-SENS-LX-402   -K,"MOBILE PRO SYSTEMS ACCY, Optex 120DEG WIDE X 40' KIT",$247.50 ,$165.83 ,33%,$197.41 ,20%,$197.91 ,US,1 Year
LRG TECH,MPS-SENS-SIP-100-K,"MOBILE PRO SYSTEMS ACCY, Optex  RedWall 330'x10' KIT","$1,611.00 ","$1,079.37 ",33%,"$1,284.96 ",20%,"$1,288.23 ",US,1 Year
LRG TECH,MPS-SENS-AX-650TF-K,"MOBILE PRO SYSTEMS ACCY, Optex outdoor photo detector pair KIT","$1,001.25 ",$670.84 ,33%,$798.62 ,20%,$800.65 ,US,1 Year
LRG TECH,MPS-SENS-REDSCAN-K,"MOBILE PRO SYSTEMS ACCY, Optex RedScan KIT","$6,403.13 ","$4,290.09 ",33%,"$5,107.25 ",20%,"$5,120.25 ",US,1 Year
LRG TECH,MPS-SENC-OPTRS-BKT ,"MOBILE PRO SYSTEMS ACCY, Optex Adjustable Bracket (RedScan)",$675.00 ,$452.25 ,33%,$538.39 ,20%,$539.76 ,US,1 Year
LRG TECH,MPS-TM-STROBE ,"MOBILE PRO SYSTEMS ACCY, LED STROBE LIGHT KIT",$749.25 ,$502.00 ,33%,$597.62 ,20%,$599.14 ,US,1 Year
LRG TECH,MPS-BODY-STROBE ,"MOBILE PRO SYSTEMS ACCY, 6 LED BODY STROBE LIGHT KIT W/WIRE HARNESS","$1,057.50 ",$708.53 ,33%,$843.48 ,20%,$845.63 ,US,1 Year
LRG TECH,MPS-MM-L-40DAM-K,"MOBILE PRO SYSTEMS ACCY, 3 PIR - LED LIGHT KIT W/OPTEX HX40DAM KIT","$2,162.25 ","$1,448.71 ",33%,"$1,724.65 ",20%,"$1,729.04 ",US,1 Year
LRG TECH,MPS-MM-L-LX802 -K,"MOBILE PRO SYSTEMS ACCY, 3 PIR - LED LIGHT KIT W/OPTEX LX802N KIT","$1,818.00 ","$1,218.06 ",33%,"$1,450.07 ",20%,"$1,453.76 ",US,1 Year
LRG TECH,MPS-MM-L-LX402 -K,"MOBILE PRO SYSTEMS ACCY, 3 PIR -  W/OPTEX402 KIT","$1,651.50 ","$1,106.51 ",33%,"$1,317.27 ",20%,"$1,320.62 ",US,1 Year
LRG TECH,MPS-MM-L-SIP-3020-K,"MOBILE PRO SYSTEMS ACCY, 3 PIR / OPTEX SIP-3020-K","$3,930.75 ","$2,633.60 ",33%,"$3,135.24 ",20%,"$3,143.22 ",US,1 Year
LRG TECH,MPS-TM-LIGHT-BAR-KIT  ,"MOBILE PRO SYSTEMS ACCY, TOP MAST 2-42"" LED FLOOD LIGHT KIT","$1,624.50 ","$1,088.42 ",33%,"$1,295.73 ",20%,"$1,299.03 ",US,1 Year
LRG TECH,MPS-HD-JACK  ,"MOBILE PRO SYSTEMS ACCY, HEAVY DUTY FRONT WHEEL JACK",$423.00 ,$283.41 ,33%,$337.39 ,20%,$338.25 ,US,1 Year
LRG TECH,MPS-3400-STORAGE ,"MOBILE PRO SYSTEMS ACCY, ROLLOUT STORAGE CONTAINER ",$715.50 ,$479.39 ,33%,$570.70 ,20%,$572.15 ,US,1 Year
LRG TECH,MPS-CAM-RACK  ,"MOBILE PRO SYSTEMS ACCY, 4 CAMERA INTERNAL STORAGE RACK ",$225.00 ,$150.75 ,33%,$179.46 ,20%,$179.92 ,US,1 Year
LRG TECH,MPS-OPT-WHEEL-CHOCKS,"MOBILE PRO SYSTEMS ACCY, WHEEL CHOCKS WITH MOUNTING BRACKETS",$675.09 ,$452.31 ,33%,$538.46 ,20%,$539.83 ,US,1 Year
LRG TECH,MPS-OPT-HQ-WINCH,"MOBILE PRO SYSTEMS ACCY, QUIET WINCH UPGRADE ","$1,435.20 ",$961.58 ,33%,"$1,144.74 ",20%,"$1,147.66 ",US,1 Year
LRG TECH,MPS-OPT-PO-DRAWER  ,"MOBILE PRO SYSTEMS ACCY, EXTRA PULLOUT SHELF W/HARDWARE",$276.75 ,$185.42 ,33%,$220.74 ,20%,$221.30 ,US,1 Year
LRG TECH,MPS-OPT-10U-UP ,"MOBILE PRO SYSTEMS ACCY, 10U RACK UPGRADE ",$517.50 ,$346.73 ,33%,$412.77 ,20%,$413.82 ,US,1 Year
LRG TECH,MPS-OPT-10U -2ND,"MOBILE PRO SYSTEMS ACCY, 2ND 10U RACK UPGRADE","$1,120.50 ",$750.74 ,33%,$893.73 ,20%,$896.01 ,US,1 Year
LRG TECH,MPS-OPT-TRIPOD  ,"MOBILE PRO SYSTEMS ACCY, TRIPOD SYSTEM 2CAM T BAR","$1,237.50 ",$829.13 ,33%,$987.05 ,20%,$989.56 ,US,1 Year
LRG TECH,MPS-OPT-SAFETY-RIBBON,"MOBILE PRO SYSTEMS ACCY, SINGLE 30' SAFETY RIBBON KIT W/STANDARDS",$544.50 ,$364.82 ,33%,$434.30 ,20%,$435.41 ,US,1 Year
LRG TECH,MPS-OPT-SAFETY-RIBBON X 15,"MOBILE PRO SYSTEMS ACCY, DOUBLE 15' SAFETY RIBBON KIT W/STANDARDS",$544.50 ,$364.82 ,33%,$434.30 ,20%,$435.41 ,US,1 Year
LRG TECH,MPS-OPT-CAB-REEL-100 ,"MOBILE PRO SYSTEMS ACCY, CABLE REEL 100' OUTDOOR CABLE ",$416.25 ,$278.89 ,33%,$332.01 ,20%,$332.85 ,US,1 Year
LRG TECH,MPS-OPT-SPARE  ,"MOBILE PRO SYSTEMS ACCY, Spare Tire ",$713.25 ,$477.88 ,33%,$568.90 ,20%,$570.35 ,US,1 Year
LRG TECH,MPS-OPT-WS   ,"MOBILE PRO SYSTEMS ACCY, WEATHER STATION","$1,606.50 ","$1,076.36 ",33%,"$1,281.38 ",20%,"$1,284.63 ",US,1 Year
LRG TECH,MPS-OPT-SOLAR-400W  ,"MOBILE PRO SYSTEMS ACCY, 400W SOLAR SYSTEM 3400 KIT","$4,225.50 ","$2,831.09 ",33%,"$3,370.34 ",20%,"$3,378.91 ",US,1 Year
LRG TECH,MPS-OPT-SOLAR-200-NT  ,"MOBILE PRO SYSTEMS ACCY, 3400 NON-TILT MOUNT KIT","$2,667.60 ","$1,787.29 ",33%,"$2,127.73 ",20%,"$2,133.14 ",US,1 Year
